reservoir,n_train,n_test,passthrough_KGE,passthrough_r,passthrough_alpha,passthrough_beta,passthrough_NSE,passthrough_logNSE,passthrough_RMSE,persist_KGE,persist_r,persist_alpha,persist_beta,persist_NSE,persist_logNSE,persist_RMSE,ridge_KGE,ridge_r,ridge_alpha,ridge_beta,ridge_NSE,ridge_logNSE,ridge_RMSE,rf_KGE,rf_r,rf_alpha,rf_beta,rf_NSE,rf_logNSE,rf_RMSE,xgb_KGE,xgb_r,xgb_alpha,xgb_beta,xgb_NSE,xgb_logNSE,xgb_RMSE,phys_KGE,phys_r,phys_alpha,phys_beta,phys_NSE,phys_logNSE,phys_RMSE,phys_KGE_r,phys_KGE_alpha,phys_KGE_beta,lgbm_KGE,lgbm_r,lgbm_alpha,lgbm_beta,lgbm_NSE,lgbm_logNSE,lgbm_RMSE,lgbmphys_KGE,lgbmphys_r,lgbmphys_alpha,lgbmphys_beta,lgbmphys_NSE,lgbmphys_logNSE,lgbmphys_RMSE,cb_KGE,cb_r,cb_alpha,cb_beta,cb_NSE,cb_logNSE,cb_RMSE,cbphys_KGE,cbphys_r,cbphys_alpha,cbphys_beta,cbphys_NSE,cbphys_logNSE,cbphys_RMSE,lstm_KGE,lstmphys_KGE,lstm_r,lstmphys_r,lstm_alpha,lstmphys_alpha,lstm_beta,lstmphys_beta,lstm_NSE,lstmphys_NSE,lstm_logNSE,lstmphys_logNSE,lstm_RMSE,lstmphys_RMSE,passthrough_KGE_hi,passthrough_NSE_hi,persist_KGE_hi,persist_NSE_hi,ridge_KGE_hi,ridge_NSE_hi,rf_KGE_hi,rf_NSE_hi,xgb_KGE_hi,xgb_NSE_hi,phys_KGE_hi,phys_NSE_hi,lgbm_KGE_hi,lgbm_NSE_hi,lgbmphys_KGE_hi,lgbmphys_NSE_hi,cb_KGE_hi,cb_NSE_hi,cbphys_KGE_hi,cbphys_NSE_hi,persist_KGE_for_tier,tier
ResOpsUS_297,11876,1767,0.0980752655052954,0.4651359731180654,1.7262148767416208,1.0008076138539634,-1.3739700456281287,,310.2242104695501,0.9672632155079202,0.9672638359234562,1.0001097523896836,0.999830959036212,0.9345204075548889,0.9349275485310986,51.52180319634317,0.1499326180561406,0.3538279700502774,0.4479628646173588,1.0182006240021952,0.1155619094695499,,189.35282536558225,0.3033278439640465,0.4223160611956582,0.6235682715436897,0.9003380029565939,0.1147325593717221,,189.44158397320345,0.2923619745825536,0.4297460838157961,0.597793532724362,0.8825606378809371,0.1243437530358879,,188.41041045686987,0.9045324972345754,0.9451184638568008,0.9271543584944352,0.9717940859309292,0.8910746708405362,,66.451151502941,0.9451184638568008,0.9271543584944352,0.9717940859309292,0.2993584203222804,0.4438125893416612,0.5909302570775538,0.8807685745123112,0.1422409363858927,,186.47504835168817,0.9111573890147496,0.9485582251076536,0.933302977615872,0.9717464953024794,0.8976721997543711,,64.40726974801416,0.323361871404152,0.498299772688692,0.5651306595264811,0.869521282572215,0.2042148845985274,,179.61225955449106,0.9114514868905716,0.9506834033705212,0.9298951807945804,0.977773286456354,0.9022170394128572,,62.96071650059008,0.5818407534347755,0.850177686841654,0.6342660211930181,0.8516769781903509,0.8003387860760083,0.9798017814809652,0.9649113709528516,1.006248094911988,0.3718120106620445,0.7088457196977958,,0.3100050119357296,159.95585411559523,108.89725045564424,-0.9707899388510192,-25.44745937479075,0.9688098055609856,0.9376334008110748,0.1443612450877834,-0.8172953249548733,0.2414942838373868,-2.451248657354941,0.2655471649677111,-2.458331376416124,0.7940731920930106,0.548990389218571,0.2742045156265325,-2.153718909069596,0.8079465553328204,0.5952270319819912,0.3800597356849475,-1.8016622171438184,0.781650198793553,0.5315301280126734,0.9672632155079202,medium
ResOpsUS_1122,13536,1463,-0.279638556487549,0.1064062609725898,1.914337622989208,0.9456697505343832,-3.258737854283593,0.3565063530105038,48.271749428331006,0.9407502546972468,0.9408015300356618,1.0013975079997657,1.0020298876109428,0.8814336301929915,0.87917902243866,8.054402822067885,0.9292508978237934,0.9569916647094994,0.944103104947633,1.0055906777571129,0.9156516375992738,,6.793458271819236,0.8991951303156012,0.9670331361623304,0.9060355867820896,0.9843316660295052,0.9313122611396396,0.9102870088951214,6.130447738916645,0.8989399285243355,0.9678972683767716,0.9070794734684122,0.976583586566558,0.9328580147482182,,6.061075217891709,0.9472193757775,0.9740457188752232,0.9540958536387066,0.9977686480659104,0.9483646290895482,,5.315281072463097,0.9740457188752232,0.9540958536387066,0.9977686480659104,0.9047941090348308,0.9656866506931504,0.9143704320166472,0.9764557263691966,0.9296461118010552,,6.204354962334363,0.950567179224526,0.9744488604839416,0.9577071229983182,1.0014337343448696,0.9492692900992789,,5.268512979478417,0.8986948815577134,0.968965627385204,0.9056167286882872,0.980216349287572,0.934689791211835,0.9062619520263108,5.97782394806366,0.9435648062815808,0.9742846227562822,0.9498016991754028,0.9980555058313156,0.9486292624786776,,5.301643059659594,0.8836304967246034,0.8750489706643878,0.9403486842969132,0.9368366791878014,0.9004174341638644,0.8926672356414216,1.0081789002283266,0.9898593722506852,0.8826293280714991,0.8756631162576762,0.703552647930112,,7.680979242391207,7.905635472703928,-3.574357256137443,-35.94619008511441,0.6548914074592679,0.3676518976445478,0.7769507396354407,0.5688508029006247,0.7425371062801049,0.6997187603456643,0.7755732623936878,0.7122570044850424,0.8268279543509636,0.7423746637496815,0.7671119777993165,0.6948996218906056,0.831577164141797,0.7617662065032222,0.754331762620767,0.7164531933805278,0.8170106893876252,0.7489038660282483,0.9407502546972468,hard
ResOpsUS_957,9038,1336,0.517322335971945,0.5455101359625534,1.133269137203034,1.093037776778909,-0.060597898038144,0.1214813756065119,0.6507979113420583,0.907651312167796,0.9076549148789348,0.9995147221349906,1.000655670425453,0.8153985886442777,0.8745139344872029,0.2715115305609412,0.6082475540291282,0.7810534596428297,0.7506368820635303,0.7917923469158996,0.545423248748415,0.5484603426393025,0.4260635480840953,0.4328561628280548,0.6972298844112178,0.9066632260804154,0.5296058718662002,0.1171475667521563,-0.4053670528349362,0.5937653205137347,0.4842479554575424,0.7394865910982138,0.9232249313571498,0.5615498613673596,0.2306187779450782,-0.1977592243289212,0.5542957652498705,0.6323626477930173,0.8125718468547487,0.8745391362015742,0.7096769354645172,0.5325869215897008,0.4226991480722007,0.4320372563185728,0.8125718468547487,0.8745391362015742,0.7096769354645172,0.4331743396940121,0.7358467055004835,0.8359816449373151,0.5260671509708343,0.2014136728030098,-0.2559386168927082,0.5647180958922613,0.6185836169209513,0.800802748131131,0.8761400871758266,0.6992382435810993,0.5026971960510133,0.3961114684076378,0.4456369809701837,0.4624261207413901,0.7588427805467843,0.8069884514823251,0.5600279403126225,0.2890981654812889,-0.0192913711157403,0.5328139499888306,0.5965140526719064,0.828383799300199,0.8278092320183609,0.6779765089772052,0.5338511305583953,0.4160103691634552,0.4314525966077649,0.4150572556448392,0.3566584523584291,0.6822724062739012,0.5775831212539835,1.0867353062525935,1.081425897213519,0.5165910871652873,0.521646416617061,-0.0358364074904242,-0.2509700410031299,-0.5086345930857992,-0.576519856615507,0.6501090514649704,0.714437235890572,0.0495294857110366,-1.0072555878182785,0.9137157191057652,0.8284253419148463,0.5359947377383877,0.4397663081667898,0.6787424006418099,0.460090473371029,0.71789494747834,0.5581088773473999,0.7628313889401285,0.5886877976556257,0.6716447866551503,0.5004598409796087,0.732973691933974,0.5211496501714925,0.7301214859938412,0.5913690802524658,0.7293662908916858,0.6003628865016637,0.907651312167796,hard
ResOpsUS_517,12722,1788,0.032615680073773,0.5304612322977903,1.8457929818004584,1.0000009529942395,-1.4487084922807163,-0.792831031578414,4.49928083595898,0.9850307830038212,0.9850309869840184,0.9999403704953576,1.000050508694711,0.9700637503941074,0.9850744021375756,0.4974772829906131,0.7090416452676316,0.9146640780003928,0.7236050913062884,1.0313113246803531,0.7981054374762955,0.7505409357534252,1.291923712048595,0.670539140579187,0.7812663785412902,0.7541215153861187,1.0156151060784075,0.6091425491904365,0.5515696130315665,1.79756149115102,0.6171583807407968,0.7700249721965998,0.6963541730400412,1.0384500168223207,0.5844930349073583,0.5008120763216749,1.8533767566371149,0.9336482313931512,0.9685235054879988,0.94169656646238,0.9964648722488308,0.937292584195456,0.954410497221122,0.7200025092006591,0.9685235054879988,0.94169656646238,0.9964648722488308,0.6297313889348692,0.7717800685758985,0.7104140413318911,1.0339776365150943,0.5895219121594664,0.5417113420394497,1.842126912289168,0.9394447075956524,0.9678843905720166,0.9487236046841544,1.0025024693121751,0.936420273734055,0.953827546876618,0.7249931195600087,0.63145132272868,0.7901926814554016,0.6977506736994443,1.0213157536677748,0.6149314087681202,0.5788222618228105,1.7842002921396354,0.9152459479092752,0.965886125300212,0.9239262111000274,0.9847595426194988,0.9307012099499636,0.9505562826236608,0.75689804598494,0.7077966550987076,0.8478174520337378,0.7898128887213761,0.8817084757527333,0.8138576217996061,1.086752648943324,0.919035884110598,0.9594954188013456,0.6097199626269818,0.7319863930774213,0.6872831401244701,0.76431555665747,1.8030035334323176,1.4941246495020963,-0.4532324810916275,-3.948014313681584,0.9584107271732925,0.9179269355441791,0.653923315449671,0.7651119684484222,0.6369284113203018,0.4969489789491998,0.6061269728754015,0.4917585549618846,0.854830170507139,0.8403131617436576,0.6085069347000611,0.45072737798077,0.8859462429355435,0.8406422937229908,0.6288636548621365,0.5129336281404304,0.8245909090948285,0.8267312517764233,0.9850307830038212,medium
ResOpsUS_378,12510,1827,0.1945087242330856,0.2601710933478102,0.6827282473312242,0.9715743218740568,-0.1110404725085358,,0.6120584169400225,0.9767104362574858,0.9767104362574858,1.0,1.0,0.953420872514976,0.9574459713473044,0.1253209301063267,0.7360958821346562,0.9640885649131392,0.7388556596736319,0.9873751922076603,0.8787023951774477,0.8900059201243106,0.2022339420936639,0.5511098645240611,0.7355090189204109,0.7109430602906082,0.7809270435197346,0.5299803988287803,0.6265815360062993,0.3980942637212277,0.6493673167654774,0.7868291733743268,0.7526813673727076,0.8721916623090081,0.6143978414684772,0.6986784718885377,0.3605767027659398,0.9574195379243136,0.9794950318173454,0.972871909355763,1.02562632881248,0.9592244857146944,0.9602351377855988,0.1172539976837592,0.9794950318173454,0.972871909355763,1.02562632881248,0.6527947451895291,0.7763208247373006,0.7638355343364487,0.8785691115092544,0.5993260075612539,0.684961876481935,0.3675559958271364,0.9505991721679296,0.977443103527232,0.9640058228411712,1.0252199806238929,0.9550767670409696,0.9552567196802052,0.1230731840753294,0.6229297465504893,0.7793065115991336,0.7237982733951555,0.8688933013365162,0.6005163656114085,0.6855081677639976,0.3670096056337953,0.9617082123744184,0.9804236878009128,0.9672400488952594,1.0031328268163957,0.9610546745772368,0.9630494690254442,0.1145923441049676,0.5311611997043839,0.8308016674833736,0.6651935880074451,0.849508482012887,0.81572710010072,1.0685474559954258,0.7284157855949389,1.0357997907381664,0.4035404775011775,0.673403676795707,0.5308596981794627,0.7468452912127186,0.4512667381155694,0.3339246513041767,0.2037742441722404,0.0263403947580064,0.9226690759027576,0.9046787755109624,0.6565062433911381,0.8112900195400568,0.8333123083822208,0.8353438356804946,0.882253897391289,0.8681139853728592,0.9441436742977986,0.9306932743454772,0.8752825059592827,0.8636166882631163,0.9440867325575956,0.9281454616287468,0.8619401182332653,0.8565776210636799,0.9461366305014904,0.931518864896402,0.9767104362574858,medium
ResOpsUS_1086,13072,1063,-0.0257807424075158,-0.0150837872273951,0.8586596298507208,0.9569426409510792,-0.7633114819556432,-0.9850767205810532,11.30831248709278,0.9363401616363568,0.9363401616763616,0.9999998648713824,1.000002252802261,0.8726803405569312,0.8400133449073379,3.038652362736089,0.4662481108400053,0.877126488893958,0.5318797216603679,1.2250701767395271,0.6471104815126157,,5.058860023796767,0.0155660618597331,0.4554434797713142,0.5221941885809965,1.6665358065498113,0.1762671743044074,-1.4179866397010334,7.7290562813191555,-0.7172735421212781,0.531924809169338,0.6631495970936931,2.6175493316311744,0.1084432119814862,,8.0409579084727,0.7490131293801536,0.9172243124342848,0.9553972654521102,1.2327083815474145,0.8365880114528793,0.4731851083219602,3.442510239755346,0.9172243124342848,0.9553972654521102,1.2327083815474145,-0.5462399122551627,0.5280969346034043,0.5847649411319666,2.412708465681087,0.15570698696601,,7.824919545852203,0.7679680347153482,0.9146009027253328,0.931569053497498,1.2046045763400748,0.8336904248889585,,3.4728970575567546,-0.1390034348367224,0.5835408318151754,0.5447749760400485,1.9574240248527908,0.2839148511897615,,7.206354404682989,0.8071918507722444,0.919668895817967,0.9581439657223956,1.1702056653113515,0.8425691058331144,,3.3789227611999904,-0.3510463793867184,0.6581942956432836,0.3028532091969843,0.8258498833776879,0.6217868112278587,0.7402524112153327,2.0937401223169174,0.8620359955213769,-0.0840412724240027,0.6735229935080462,,,8.982509318891493,4.929479531261484,-7.609132543658324,-13.135804108255355,0.7505441712371528,0.5636985139011697,-0.4147329824116754,0.402591286431761,-0.9753652828910512,0.08301608070722,-0.5188295207634532,0.2409422578946005,0.4632972364241318,0.614780620059308,-0.5620779098892679,0.2013471792883258,0.6187734155262087,0.6060835980843511,-0.9355750416175396,0.1155820073139416,0.4301828775940041,0.607201611221257,0.9363401616363568,hard
ResOpsUS_1796,12354,1643,-0.2232172979747466,0.032910632147839,1.748493104901952,0.9724902823318148,-2.94255918325528,,163.10223019068155,0.949888116986954,0.9498884730930556,0.9999508923395274,1.00018242424587,0.8997818470661022,0.8769409801175951,26.004229236991083,0.8997013185411955,0.9407207326031832,0.9955147414822696,1.0807816589041137,0.8783394968383966,,28.651383178404732,0.596577400682714,0.8783673785157875,1.2780713622764135,1.26576609360965,0.5726534683942268,0.7054957765955344,53.698342488110114,0.6315401508139138,0.8776642676785685,1.2526281909396093,1.2386956769658657,0.5981461675569608,0.7303903685000617,52.07207043612546,0.8148453563318188,0.950105669714446,1.114990193796655,1.1362719824756906,0.8652306443946824,0.8289081326395689,30.155488255403363,0.950105669714446,1.114990193796655,1.1362719824756906,0.5704753382431055,0.880678346865291,1.3132908218590764,1.26851934583832,0.5485137045259725,,55.19415321566078,0.7806658854958738,0.9507383115436308,1.149946079459114,1.1523053285035616,0.8513742291916934,,31.667796738073022,0.6210689630299742,0.8773980318051028,1.2563087100609005,1.2507256136114413,0.5914432099265423,,52.50455779349752,0.8572540542732623,0.9520937834894104,1.0692531157673697,1.1152623329521514,0.8853994229747025,0.8200520096270351,27.807643746885923,0.6476318521375541,0.7517843054264698,0.8326842426243743,0.8493417498741057,1.2014036964001096,1.1403960950214438,1.235807760767545,1.1385714949199626,0.5278594594363066,0.6264644924212143,0.6592413172866259,,55.0701680120439,48.983148921513454,-4.382508995963015,-33.53665552932801,0.8340819674036029,0.6684788934064354,0.6631757543653074,0.4285492235731764,0.4955718263723945,0.1569305326695629,0.5656034577074777,0.295537568265125,0.7310052488383927,0.6057342601471487,0.5803932854265288,0.2755033656370674,0.748728448467006,0.5776576578232535,0.5707737295494544,0.2523999909998482,0.7391078590112214,0.603912590879952,0.949888116986954,hard
ResOpsUS_204,12724,1096,0.3476255730307346,0.8753652870622238,1.2654941294315798,1.5827275937620966,0.3356133696972952,,24.577598411389445,0.9776741887039068,0.9776741894075264,0.999996963833524,1.000004711629558,0.9553485143573788,0.9527464962095265,6.37157732715761,0.7823775713581202,0.9582943970555416,0.868983912757424,0.8313140521125872,0.8870185701890481,,10.135204939996912,0.760309759223496,0.9375403264893276,0.8343235539403512,0.8384403641701215,0.8469247714243935,0.7582398748901167,11.797268390993626,0.7817581427250803,0.9392583091239604,0.8599371094032277,0.8440437819963479,0.8559698610074227,0.758429414014369,11.44341614224174,0.8100471843796206,0.9489939059538574,0.8750096592910498,0.866366676080678,0.8804722145782568,0.7781641695680526,10.424696934767988,0.9489939059538574,0.8750096592910498,0.866366676080678,0.7701795845893619,0.9440348919498096,0.8533739733975994,0.8321127213180198,0.8598696826987728,0.7623212899280778,11.287429589967877,0.8189884730353802,0.9512702888257696,0.8884059635708478,0.8660695733733803,0.8862545033496227,0.798112097859191,10.169418197143209,0.7900292095765213,0.945819594823868,0.8768744090232974,0.8387787068261506,0.8685074303461996,0.776094511864508,10.93401355118003,0.8090855904542718,0.9546296982841418,0.8773389792662012,0.8609168540514394,0.8894817169098783,0.8081710315269992,10.02411559789857,0.7296301424664042,0.8191909278114275,0.9246531016697686,0.9306948817322744,0.8444038372072616,0.8976997351212932,0.7921237413774092,0.8680023599705835,0.8120581936121354,0.8503933736959574,,,13.15715399698122,11.738853272713996,0.6233517569862912,-0.284409670871858,0.9734118241994738,0.951074430769566,0.7647604720707346,0.7133318772172776,0.7165173582226652,0.5617729353275638,0.7719065393268845,0.6677647494650429,0.787937509661372,0.7156872881536158,0.7872942319271075,0.7161615737959695,0.8433487690335573,0.7671073620707174,0.8603032571729234,0.7857854646854849,0.8534095152834336,0.7976892252575025,0.9776741887039068,medium
ResOpsUS_506,11058,1854,-0.3608047968034955,0.1369186214305592,2.0455699643947525,1.1168917384832326,-3.6342360622322873,,3.765905150131141,0.9891568870530568,0.9891569582193744,0.9999777597641284,1.0000323835711666,0.9783143974777068,0.9856044338768284,0.2576119754229947,0.6159023949733233,0.816478779408587,1.0249129446859453,1.3364970682887771,0.540051259365898,0.500345694919595,1.1864106001139234,0.6370912139535307,0.7997675610972347,0.9781889232232784,1.3018841405748445,0.5408770293101959,0.6572351739064187,1.1853451092761762,0.6218061690813079,0.7789121943372288,1.0011644735565912,1.3068377420290942,0.4881770999250736,0.6135457254461403,1.251526811323108,0.9125622797279928,0.9645915968882076,0.972924399296362,1.0752230799819824,0.9262126407015796,0.9291772688502378,0.4751943686029611,0.9645915968882076,0.972924399296362,1.0752230799819824,0.6337537773222501,0.7864607480709238,0.9929467420346096,1.2974685446620602,0.5109103461839279,0.6336481554143629,1.2234170795564536,0.922917458325506,0.9720244173472584,0.9671264601672704,1.0638624724318255,0.941812821990154,0.9415670652488468,0.4219820219925979,0.6667309306227284,0.8056270687584822,0.98384477469116,1.270234055772757,0.5636523334762791,0.6788474557233718,1.1555709888920225,0.9148351968036806,0.9685618001688178,0.9646153468608546,1.0707997854309237,0.93441577999492,0.9346976269640256,0.4480020282247866,0.6380592609214815,0.7817168169308053,0.7186553975689144,0.836060994360943,1.0160974775440257,1.0322628224824026,1.227128123543339,1.1404658703257335,0.3892565294994011,0.6456869062934958,0.6384094456758485,0.7864961877959328,1.3713452199856877,1.0445061027907936,-2.749759027588756,-17.402412105147103,0.9650067661093852,0.9513327306250148,0.0175125777516603,-0.4054188140809953,0.0420572337720361,-0.2919256418032276,0.0077024097574392,-0.4479125252130038,0.7904631175293764,0.734592779234708,0.0238337744016202,-0.4045961046277024,0.8302577031051068,0.8213780198399521,0.0069223761517028,-0.2826738760672018,0.7740459846346739,0.7797535715466363,0.9891568870530568,easy
ResOpsUS_1755,11961,1482,-0.4167532115659664,0.0025391287406069,2.005302700265555,1.0403479073523794,-4.012899865490495,,97.77129930823796,0.9295669138607546,0.9295710325975164,0.9993364119342238,0.9996260687265882,0.8592349380762121,0.8907514542293775,16.3837876246558,0.7966083770240281,0.8996806396532551,0.8231546064710125,1.0054667196743,0.803535161389481,,19.35571816613088,0.7741234977748968,0.858368884130502,0.8260058716881794,1.0262081015721791,0.7349715937820336,0.6767610801078432,22.48086845402974,0.7804306186663831,0.8543879559185761,0.8373957756493968,1.0238267089837316,0.7290468559364884,,22.730760668795323,0.8939194698329844,0.9307392263983492,0.9250751374571704,1.0290222172404877,0.8652891546511782,,16.027587357252234,0.9307392263983492,0.9250751374571704,1.0290222172404877,0.7774357937048436,0.8565491500740294,0.8325586041081546,1.03033246645263,0.7320585203613716,,22.604080619678285,0.8982612766602234,0.9293283048430324,0.9333007811021108,1.0301246332568497,0.8626071732809582,,16.186349043754415,0.7743852333635518,0.8590438417726136,0.8249169659387455,1.0194760254184625,0.7363619330547971,,22.42182358612821,0.8912699534200541,0.929277027903986,0.9241305695539468,1.0326238221392765,0.8623234948088119,,16.20305061093214,0.7724400048956128,0.6800578015984395,0.8249330526475088,0.7580581235910753,0.8589347588908617,0.7907078672735472,1.0351527106694414,1.0048930498224529,0.6779842393417808,0.5735594881310843,0.6400850598200829,,24.721893250527597,28.4493527798169,-5.405008953302844,-56.01979136811299,0.8038662141317006,0.6158882515274566,0.5497340378116721,0.2868923550608895,0.3092028569134667,0.1124347272384882,0.328984412284764,0.1032185264554701,0.5797910519582171,0.4945512036734745,0.3566074897876415,0.1476444656281005,0.6082641527833046,0.5003115212824785,0.3281234530803532,0.1857451485980704,0.565320961286383,0.4852995566377095,0.9295669138607546,hard
ResOpsUS_567,11559,1718,-1.020859962535286,0.6644086170867249,1.758231837556929,2.842915595573361,-1.2066195557263693,,17.203952570390257,0.9785673788160172,0.9785673883723756,0.9999978304775512,1.000020122840292,0.9571348696832636,0.98273494772214,2.397820006235874,0.7549584771314135,0.7802725814045307,0.9076210791598582,1.0568449156173023,0.5921779913697753,,7.3960499386682415,0.6575433479777477,0.6872632539056728,0.8797727436448998,1.0708356759404989,0.4346036767310779,0.522227999705948,8.708452657912218,0.6691977583980144,0.709352584615164,0.8499593013813037,1.0494165127971062,0.4830861302404063,,8.326713036927636,0.8456879670658133,0.9272555457770272,0.8676197133737067,1.031558003752198,0.8561139893974308,,4.393127329559351,0.9272555457770272,0.8676197133737067,1.031558003752198,0.649619648803254,0.6821540228959369,0.8595148531417892,1.044768837998606,0.4336107430108904,,8.716096078021959,0.8582768281883195,0.93006511258851,0.8813228043729348,1.0333210472404548,0.8624976661196923,,4.294568557021214,0.6501813865446381,0.691399487000155,0.858911443814666,1.0850458994284984,0.4490112529570815,,8.59678112811186,0.8571220847072893,0.9473330555085288,0.873527230217431,1.0405577383473064,0.8917738927819215,,3.810048675126315,0.6861699382109165,0.7926736547688008,0.7790130712838226,0.8606467915228851,0.9997806786997088,1.000344656231788,1.222831857949662,1.1535082340662612,0.5514434230102627,0.7180274037606486,0.5318747486047745,,7.817261283843817,6.197969933169224,-0.8538717210181548,-2.513464828992503,0.961427646275504,0.933063087012442,0.3333475929124916,0.3985021965234256,0.3165234585662952,0.1146774093245011,0.379372985386098,0.2069863964855115,0.7558088099527616,0.7796261451172704,0.3311040153710862,0.0973590141961616,0.7832018421519873,0.7851089687096346,0.3125473286473793,0.1254804991379352,0.7992392489402217,0.8326504735075088,0.9785673788160172,medium
ResOpsUS_1782,11689,1643,-0.3941262764771343,0.0685162463040569,2.037084677175521,1.0195310965452435,-3.87073564087372,,80.06455452894141,0.9509429858677296,0.9509458884902824,0.9998991320049052,1.000524027874769,0.9019015415235656,0.9177311324361184,11.36250542636666,0.900839699852812,0.9542340207875506,0.9139558563130032,1.0182933214364571,0.9087924603649512,,10.956160417783904,0.8265272491614366,0.8708737184200649,0.8874754000016153,1.0275211388579966,0.7578109529732802,0.7285164917568465,17.853372293221057,0.8472228305338748,0.8785902143837327,0.907323958186925,1.0034174172344532,0.7710899795846621,,17.35703000510994,0.941634042694531,0.9592065831593448,0.9586109046274126,0.9945755277779996,0.9200639206571304,,10.256860146373713,0.9592065831593448,0.9586109046274126,0.9945755277779996,0.8466479719511005,0.8763065292808231,0.910030138534841,1.0110541320823785,0.7667218920910618,,17.521851860670772,0.9575713361880064,0.9633183188856628,0.9792106979984714,1.004738217574837,0.927719701821567,,9.753331376253808,0.8392848546565108,0.8849007062244152,0.888758689129175,1.0143833678559977,0.7829430195300833,,16.901680615479126,0.948160735687334,0.9614768356871,0.9664297707590644,1.0087358367951091,0.9243794742672956,0.8813835535540214,9.976147423789572,0.8140115550630589,0.8482703404461609,0.8514685983079091,0.8774639065744335,0.927244442690929,0.9163172882973576,1.0850691086240525,1.0316859457554477,0.7160942299797339,0.7679945599857486,0.6685779706249568,,18.46444741305959,16.69161233463038,-5.079147698695591,-48.49787483772794,0.83202561923882,0.7461483703376637,0.8506415595305624,0.7229086816180645,0.6310043114394792,0.6111140012856765,0.6596092059430021,0.5936002261607304,0.8031571219555211,0.7139152279368505,0.7193562042395653,0.6369358810528927,0.8206871680766682,0.7669547801970185,0.6820507849563966,0.6254294986977615,0.8177068980444382,0.7597272056393167,0.9509429858677296,hard
ResOpsUS_391,10881,1827,0.8932055035489697,0.931793789023383,1.0821751430400912,0.9995276412561712,0.8456248844694267,,31.241850253211894,0.9982431509427688,0.9982431519574158,1.000001289944335,0.9999986211577728,0.9964862993787388,0.9925928377840314,4.7133585292884055,0.9485867838484396,0.9941693976985116,0.9497342645532698,0.9909072164961285,0.98631339547353,,9.302420301282536,0.8854868705384336,0.973634378360366,0.9008043429608876,0.9492227172919232,0.940011624248292,0.9098833080177424,19.47518761580326,0.8765883866539087,0.9715945746089206,0.8915126928921625,0.9484824077277798,0.9348570671920354,0.8984232213627317,20.294658703787324,0.9589917422907992,0.994432168058878,0.9623975524646844,0.984613889797175,0.9876259853693942,0.9825444853489338,8.845113522054886,0.994432168058878,0.9623975524646844,0.984613889797175,0.8821438584646862,0.977403075792414,0.8951641153668832,0.9511237643926994,0.9461000312080652,0.913441043520308,18.46045306522327,0.9601663405947604,0.9943852167071542,0.9630243299264588,0.9862888930862734,0.9876253751517894,0.9829110013985894,8.845331615277166,0.8756215728071801,0.9743457234345448,0.8895479055771495,0.9488904501832736,0.9394760852133066,0.912551058986752,19.561925661742283,0.951390527843535,0.993585612743336,0.9548076146476908,0.9832851944187168,0.9854216959224644,,9.600671299832522,0.923689110738738,0.9380290070461856,0.9706632624597524,0.9863778149570708,0.92957722319489,0.9426100814597582,0.9981723902503864,0.9809937564920808,0.940495581818668,0.9706443894477303,0.9336554284524452,,19.41711448653788,13.638155675050909,0.7418164072443725,0.3352385753995198,0.98672686507425,0.974000256951136,0.9138735084100846,0.8858501522911292,0.5796696267928078,0.2718714308739177,0.5808876088019681,0.0713904352029904,0.6756554871584168,0.7415673415893713,0.5743163132727964,0.224223331113809,0.6706754724753938,0.7404345950730783,0.521852514280351,0.0747652028303509,0.6672284871821841,0.6828768574411892,0.9982431509427688,easy
