feature,mean_abs_shap,reservoir
doy_sin,0.09886039,ResOpsUS_549
doy_cos,0.66117483,ResOpsUS_549
storage_trend,0.29933167,ResOpsUS_549
throughput_ratio,0.049483564,ResOpsUS_549
storage_norm,0.4028195,ResOpsUS_549
storage_deficit,0.045307986,ResOpsUS_549
inflow_norm,0.025718072,ResOpsUS_549
inflow_ma7,0.14514653,ResOpsUS_549
inflow_ma30,0.15988947,ResOpsUS_549
inflow_anom7,0.044107933,ResOpsUS_549
inflow,2.7732975,ResOpsUS_338
inflow_lag1,18.37416,ResOpsUS_338
inflow_lag2,14.482708,ResOpsUS_338
inflow_lag3,8.658927,ResOpsUS_338
storage_lag1,5.0994873,ResOpsUS_338
storage_lag2,4.8061323,ResOpsUS_338
doy_sin,6.826984,ResOpsUS_338
doy_cos,6.037531,ResOpsUS_338
storage_trend,74.0078,ResOpsUS_338
throughput_ratio,2.3157768,ResOpsUS_338
storage_norm,2.1713097,ResOpsUS_338
storage_deficit,3.2670243,ResOpsUS_338
inflow_norm,0.8789118,ResOpsUS_338
inflow_ma7,8.732978,ResOpsUS_338
inflow_ma30,13.385723,ResOpsUS_338
inflow_anom7,2.9165494,ResOpsUS_338
inflow,0.72818637,ResOpsUS_1735
inflow_lag1,0.526601,ResOpsUS_1735
inflow_lag2,0.4031848,ResOpsUS_1735
inflow_lag3,0.506441,ResOpsUS_1735
storage_lag1,1.0611885,ResOpsUS_1735
storage_lag2,0.73793674,ResOpsUS_1735
doy_sin,4.9131165,ResOpsUS_1735
doy_cos,3.6128714,ResOpsUS_1735
storage_trend,0.6901313,ResOpsUS_1735
throughput_ratio,0.54306585,ResOpsUS_1735
storage_norm,0.50446254,ResOpsUS_1735
storage_deficit,0.992279,ResOpsUS_1735
inflow_norm,0.20232585,ResOpsUS_1735
inflow_ma7,0.85744387,ResOpsUS_1735
inflow_ma30,1.9970629,ResOpsUS_1735
inflow_anom7,0.981836,ResOpsUS_1735
inflow,0.1694447,ResOpsUS_518
inflow_lag1,0.50117314,ResOpsUS_518
inflow_lag2,0.023645733,ResOpsUS_518
inflow_lag3,0.014643443,ResOpsUS_518
storage_lag1,0.11831783,ResOpsUS_518
storage_lag2,0.11329118,ResOpsUS_518
doy_sin,0.04137841,ResOpsUS_518
doy_cos,0.82698303,ResOpsUS_518
storage_trend,0.8051815,ResOpsUS_518
throughput_ratio,0.07277646,ResOpsUS_518
storage_norm,0.05503294,ResOpsUS_518
storage_deficit,0.016486024,ResOpsUS_518
inflow_norm,0.025817625,ResOpsUS_518
inflow_ma7,0.16598514,ResOpsUS_518
inflow_ma30,0.27883273,ResOpsUS_518
inflow_anom7,0.020050762,ResOpsUS_518
inflow,0.5096488,ResOpsUS_467
inflow_lag1,2.1812708,ResOpsUS_467
inflow_lag2,0.07647572,ResOpsUS_467
inflow_lag3,0.033438914,ResOpsUS_467
storage_lag1,0.1164526,ResOpsUS_467
storage_lag2,0.25406513,ResOpsUS_467
doy_sin,0.0640663,ResOpsUS_467
doy_cos,0.5385075,ResOpsUS_467
storage_trend,3.1112707,ResOpsUS_467
throughput_ratio,0.09248001,ResOpsUS_467
storage_norm,0.045694564,ResOpsUS_467
storage_deficit,0.09323462,ResOpsUS_467
inflow_norm,0.09277114,ResOpsUS_467
inflow_ma7,0.71493006,ResOpsUS_467
inflow_ma30,1.1697224,ResOpsUS_467
inflow_anom7,0.046216205,ResOpsUS_467
inflow,0.07051998,ResOpsUS_114
inflow_lag1,0.29235816,ResOpsUS_114
inflow_lag2,0.065264605,ResOpsUS_114
inflow_lag3,0.011279853,ResOpsUS_114
storage_lag1,0.039695952,ResOpsUS_114
storage_lag2,0.030971808,ResOpsUS_114
doy_sin,0.04171022,ResOpsUS_114
doy_cos,0.1332449,ResOpsUS_114
storage_trend,0.7220605,ResOpsUS_114
throughput_ratio,0.014505238,ResOpsUS_114
storage_norm,0.012233975,ResOpsUS_114
storage_deficit,0.10008221,ResOpsUS_114
inflow_norm,0.008362437,ResOpsUS_114
inflow_ma7,0.3253277,ResOpsUS_114
inflow_ma30,0.051476546,ResOpsUS_114
inflow_anom7,0.01171193,ResOpsUS_114
inflow,0.003923836,ResOpsUS_524
inflow_lag1,0.00072685926,ResOpsUS_524
inflow_lag2,0.0010383296,ResOpsUS_524
inflow_lag3,0.00068527967,ResOpsUS_524
storage_lag1,0.038201746,ResOpsUS_524
storage_lag2,0.0033306903,ResOpsUS_524
doy_sin,0.007899977,ResOpsUS_524
doy_cos,0.0025471277,ResOpsUS_524
storage_trend,0.0019192378,ResOpsUS_524
throughput_ratio,0.0023346331,ResOpsUS_524
storage_norm,0.020725943,ResOpsUS_524
storage_deficit,0.003980855,ResOpsUS_524
inflow_norm,0.0011427138,ResOpsUS_524
inflow_ma7,0.0026338955,ResOpsUS_524
inflow_ma30,0.0036769651,ResOpsUS_524
inflow_anom7,0.0018275665,ResOpsUS_524
inflow,1.1654829,ResOpsUS_198
inflow_lag1,2.7023208,ResOpsUS_198
inflow_lag2,0.57726353,ResOpsUS_198
inflow_lag3,0.4780312,ResOpsUS_198
storage_lag1,4.6102366,ResOpsUS_198
storage_lag2,5.7265863,ResOpsUS_198
doy_sin,2.333869,ResOpsUS_198
doy_cos,8.688352,ResOpsUS_198
storage_trend,7.4589376,ResOpsUS_198
throughput_ratio,0.44518614,ResOpsUS_198
storage_norm,2.2875147,ResOpsUS_198
storage_deficit,0.9045811,ResOpsUS_198
inflow_norm,0.17282097,ResOpsUS_198
inflow_ma7,1.7726444,ResOpsUS_198
inflow_ma30,3.4423602,ResOpsUS_198
inflow_anom7,0.484649,ResOpsUS_198
inflow,1.1665692,ResOpsUS_1713
inflow_lag1,2.902566,ResOpsUS_1713
inflow_lag2,1.2401562,ResOpsUS_1713
inflow_lag3,0.16476215,ResOpsUS_1713
storage_lag1,0.47112513,ResOpsUS_1713
storage_lag2,0.30904484,ResOpsUS_1713
doy_sin,0.20509551,ResOpsUS_1713
doy_cos,1.0375168,ResOpsUS_1713
storage_trend,1.5472671,ResOpsUS_1713
throughput_ratio,0.20017514,ResOpsUS_1713
storage_norm,0.23693903,ResOpsUS_1713
storage_deficit,0.98584694,ResOpsUS_1713
inflow_norm,0.23641627,ResOpsUS_1713
inflow_ma7,0.5241243,ResOpsUS_1713
inflow_ma30,0.19210991,ResOpsUS_1713
inflow_anom7,0.12690571,ResOpsUS_1713
inflow,4.02613,ResOpsUS_317
inflow_lag1,4.304932,ResOpsUS_317
inflow_lag2,0.24935333,ResOpsUS_317
inflow_lag3,0.26047796,ResOpsUS_317
storage_lag1,0.06354755,ResOpsUS_317
storage_lag2,0.28115588,ResOpsUS_317
doy_sin,0.08601409,ResOpsUS_317
doy_cos,0.6260778,ResOpsUS_317
storage_trend,2.0333643,ResOpsUS_317
throughput_ratio,0.1711072,ResOpsUS_317
storage_norm,0.027616573,ResOpsUS_317
storage_deficit,0.040158745,ResOpsUS_317
inflow_norm,0.895261,ResOpsUS_317
inflow_ma7,0.5896314,ResOpsUS_317
inflow_ma30,1.26341,ResOpsUS_317
inflow_anom7,0.05191353,ResOpsUS_317
inflow,0.06559423,ResOpsUS_952
inflow_lag1,0.6600057,ResOpsUS_952
inflow_lag2,0.036585614,ResOpsUS_952
inflow_lag3,0.03160388,ResOpsUS_952
storage_lag1,0.018464051,ResOpsUS_952
storage_lag2,0.043473247,ResOpsUS_952
doy_sin,0.15034102,ResOpsUS_952
doy_cos,0.41802227,ResOpsUS_952
storage_trend,1.8531276,ResOpsUS_952
throughput_ratio,0.030181857,ResOpsUS_952
storage_norm,0.011026742,ResOpsUS_952
storage_deficit,0.053613264,ResOpsUS_952
inflow_norm,0.009034256,ResOpsUS_952
inflow_ma7,0.20263119,ResOpsUS_952
inflow_ma30,0.14594612,ResOpsUS_952
inflow_anom7,0.029322227,ResOpsUS_952
inflow,4.037617,ResOpsUS_595
inflow_lag1,12.955761,ResOpsUS_595
inflow_lag2,0.7687677,ResOpsUS_595
inflow_lag3,0.5882615,ResOpsUS_595
storage_lag1,0.4079079,ResOpsUS_595
storage_lag2,0.7427485,ResOpsUS_595
doy_sin,0.7834464,ResOpsUS_595
doy_cos,1.6285605,ResOpsUS_595
storage_trend,22.446932,ResOpsUS_595
throughput_ratio,0.77424675,ResOpsUS_595
storage_norm,0.13567878,ResOpsUS_595
storage_deficit,0.666837,ResOpsUS_595
inflow_norm,1.1770494,ResOpsUS_595
inflow_ma7,10.75918,ResOpsUS_595
inflow_ma30,23.256136,ResOpsUS_595
inflow_anom7,0.4022183,ResOpsUS_595
inflow,4.9137144,ResOpsUS_148
inflow_lag1,8.522286,ResOpsUS_148
inflow_lag2,9.778083,ResOpsUS_148
inflow_lag3,3.4059134,ResOpsUS_148
storage_lag1,7.0535736,ResOpsUS_148
storage_lag2,14.018765,ResOpsUS_148
doy_sin,10.921579,ResOpsUS_148
doy_cos,18.128809,ResOpsUS_148
storage_trend,31.001534,ResOpsUS_148
throughput_ratio,4.93116,ResOpsUS_148
storage_norm,2.7596877,ResOpsUS_148
storage_deficit,11.281479,ResOpsUS_148
inflow_norm,1.4030004,ResOpsUS_148
inflow_ma7,38.676987,ResOpsUS_148
inflow_ma30,18.941605,ResOpsUS_148
inflow_anom7,3.0614254,ResOpsUS_148
inflow,0.0630555,ResOpsUS_948
inflow_lag1,0.39564636,ResOpsUS_948
inflow_lag2,0.057270575,ResOpsUS_948
inflow_lag3,0.05042701,ResOpsUS_948
storage_lag1,0.11656273,ResOpsUS_948
storage_lag2,0.42645022,ResOpsUS_948
doy_sin,0.65523785,ResOpsUS_948
doy_cos,1.3028926,ResOpsUS_948
storage_trend,2.6763318,ResOpsUS_948
throughput_ratio,0.034860414,ResOpsUS_948
storage_norm,0.047499463,ResOpsUS_948
storage_deficit,0.13104364,ResOpsUS_948
inflow_norm,0.01586046,ResOpsUS_948
inflow_ma7,0.11453002,ResOpsUS_948
inflow_ma30,0.22718896,ResOpsUS_948
inflow_anom7,0.033977907,ResOpsUS_948
inflow,0.17361051,ResOpsUS_471
inflow_lag1,0.86688626,ResOpsUS_471
inflow_lag2,0.041320723,ResOpsUS_471
inflow_lag3,0.036492378,ResOpsUS_471
storage_lag1,0.04690631,ResOpsUS_471
storage_lag2,0.16479552,ResOpsUS_471
doy_sin,0.08803499,ResOpsUS_471
doy_cos,1.4153516,ResOpsUS_471
storage_trend,1.4413055,ResOpsUS_471
throughput_ratio,0.0873686,ResOpsUS_471
storage_norm,0.01867935,ResOpsUS_471
storage_deficit,0.053697288,ResOpsUS_471
inflow_norm,0.047337756,ResOpsUS_471
inflow_ma7,0.5565294,ResOpsUS_471
inflow_ma30,0.23543759,ResOpsUS_471
inflow_anom7,0.045845103,ResOpsUS_471
inflow,1.045357,ResOpsUS_431
inflow_lag1,0.5473458,ResOpsUS_431
inflow_lag2,0.06226221,ResOpsUS_431
inflow_lag3,0.0273956,ResOpsUS_431
storage_lag1,0.052923344,ResOpsUS_431
storage_lag2,0.034875304,ResOpsUS_431
doy_sin,0.031652883,ResOpsUS_431
doy_cos,0.09555486,ResOpsUS_431
storage_trend,0.5816671,ResOpsUS_431
throughput_ratio,0.03639024,ResOpsUS_431
storage_norm,0.012090011,ResOpsUS_431
storage_deficit,0.02159326,ResOpsUS_431
inflow_norm,0.22718172,ResOpsUS_431
inflow_ma7,0.24069332,ResOpsUS_431
inflow_ma30,0.031938296,ResOpsUS_431
inflow_anom7,0.02149217,ResOpsUS_431
inflow,0.08911463,ResOpsUS_295
inflow_lag1,1.0646242,ResOpsUS_295
inflow_lag2,0.031440552,ResOpsUS_295
inflow_lag3,0.024441455,ResOpsUS_295
storage_lag1,0.04114825,ResOpsUS_295
storage_lag2,0.066392004,ResOpsUS_295
doy_sin,0.061278872,ResOpsUS_295
doy_cos,0.45128676,ResOpsUS_295
storage_trend,1.9442159,ResOpsUS_295
throughput_ratio,0.03517589,ResOpsUS_295
storage_norm,0.009194221,ResOpsUS_295
storage_deficit,0.05141005,ResOpsUS_295
inflow_norm,0.0070880116,ResOpsUS_295
inflow_ma7,0.063962504,ResOpsUS_295
inflow_ma30,0.08602153,ResOpsUS_295
inflow_anom7,0.014263018,ResOpsUS_295
inflow,9.4425535,ResOpsUS_133
inflow_lag1,7.2470407,ResOpsUS_133
inflow_lag2,0.7360376,ResOpsUS_133
inflow_lag3,0.37082735,ResOpsUS_133
storage_lag1,0.9879503,ResOpsUS_133
storage_lag2,0.39589334,ResOpsUS_133
doy_sin,0.9882396,ResOpsUS_133
doy_cos,1.1086541,ResOpsUS_133
storage_trend,3.0550785,ResOpsUS_133
throughput_ratio,2.2823524,ResOpsUS_133
storage_norm,0.31974402,ResOpsUS_133
storage_deficit,0.83634305,ResOpsUS_133
inflow_norm,2.1641405,ResOpsUS_133
inflow_ma7,1.2600818,ResOpsUS_133
inflow_ma30,0.67167777,ResOpsUS_133
inflow_anom7,0.3394174,ResOpsUS_133
inflow,1.4166188,ResOpsUS_600
inflow_lag1,3.1812096,ResOpsUS_600
inflow_lag2,1.7425784,ResOpsUS_600
inflow_lag3,1.3804066,ResOpsUS_600
storage_lag1,1.3056395,ResOpsUS_600
storage_lag2,8.74822,ResOpsUS_600
doy_sin,1.3537459,ResOpsUS_600
doy_cos,4.9086447,ResOpsUS_600
storage_trend,30.814056,ResOpsUS_600
throughput_ratio,0.778328,ResOpsUS_600
storage_norm,0.4460327,ResOpsUS_600
storage_deficit,2.1044915,ResOpsUS_600
inflow_norm,0.32800278,ResOpsUS_600
inflow_ma7,3.8080823,ResOpsUS_600
inflow_ma30,30.71335,ResOpsUS_600
inflow_anom7,0.45087564,ResOpsUS_600
inflow,1.09191,ResOpsUS_169
inflow_lag1,0.34675136,ResOpsUS_169
inflow_lag2,0.14710386,ResOpsUS_169
inflow_lag3,0.12395024,ResOpsUS_169
storage_lag1,0.2368957,ResOpsUS_169
storage_lag2,0.08918168,ResOpsUS_169
doy_sin,0.3249926,ResOpsUS_169
doy_cos,0.23657043,ResOpsUS_169
storage_trend,0.74690557,ResOpsUS_169
throughput_ratio,2.4707296,ResOpsUS_169
storage_norm,0.048960607,ResOpsUS_169
storage_deficit,0.09484768,ResOpsUS_169
inflow_norm,0.43037444,ResOpsUS_169
inflow_ma7,0.215795,ResOpsUS_169
inflow_ma30,0.32786858,ResOpsUS_169
inflow_anom7,0.40331936,ResOpsUS_169
inflow,1.8341975,ResOpsUS_144
inflow_lag1,5.090432,ResOpsUS_144
inflow_lag2,2.078023,ResOpsUS_144
inflow_lag3,0.4978474,ResOpsUS_144
storage_lag1,0.31784287,ResOpsUS_144
storage_lag2,0.73638564,ResOpsUS_144
doy_sin,0.45592213,ResOpsUS_144
doy_cos,0.56451833,ResOpsUS_144
storage_trend,4.334816,ResOpsUS_144
throughput_ratio,0.7103073,ResOpsUS_144
storage_norm,0.09418779,ResOpsUS_144
storage_deficit,0.70230037,ResOpsUS_144
inflow_norm,0.3237917,ResOpsUS_144
inflow_ma7,4.3272843,ResOpsUS_144
inflow_ma30,0.50693417,ResOpsUS_144
inflow_anom7,0.24547017,ResOpsUS_144
inflow,0.49428424,ResOpsUS_592
inflow_lag1,0.45191744,ResOpsUS_592
inflow_lag2,0.07376119,ResOpsUS_592
inflow_lag3,0.047063332,ResOpsUS_592
storage_lag1,0.19479142,ResOpsUS_592
storage_lag2,0.16274862,ResOpsUS_592
doy_sin,0.06564203,ResOpsUS_592
doy_cos,0.14072794,ResOpsUS_592
storage_trend,2.0136733,ResOpsUS_592
throughput_ratio,0.07230291,ResOpsUS_592
storage_norm,0.01688856,ResOpsUS_592
storage_deficit,0.24381201,ResOpsUS_592
inflow_norm,0.2069776,ResOpsUS_592
inflow_ma7,0.40684968,ResOpsUS_592
inflow_ma30,0.64401215,ResOpsUS_592
inflow_anom7,0.02313321,ResOpsUS_592
inflow,3.1741009,ResOpsUS_191
inflow_lag1,3.1038253,ResOpsUS_191
inflow_lag2,1.7276647,ResOpsUS_191
inflow_lag3,0.87073094,ResOpsUS_191
storage_lag1,0.7830456,ResOpsUS_191
storage_lag2,0.9298928,ResOpsUS_191
doy_sin,0.6832205,ResOpsUS_191
doy_cos,0.8847497,ResOpsUS_191
storage_trend,4.2291775,ResOpsUS_191
throughput_ratio,0.2690034,ResOpsUS_191
storage_norm,0.43578127,ResOpsUS_191
storage_deficit,1.019659,ResOpsUS_191
inflow_norm,1.2787446,ResOpsUS_191
inflow_ma7,7.1810117,ResOpsUS_191
inflow_ma30,2.0701945,ResOpsUS_191
inflow_anom7,0.114588976,ResOpsUS_191
inflow,0.31563878,ResOpsUS_605
inflow_lag1,2.1890106,ResOpsUS_605
inflow_lag2,0.752197,ResOpsUS_605
inflow_lag3,0.286656,ResOpsUS_605
storage_lag1,0.7194333,ResOpsUS_605
storage_lag2,3.7051103,ResOpsUS_605
doy_sin,1.1531689,ResOpsUS_605
doy_cos,0.6944593,ResOpsUS_605
storage_trend,8.885831,ResOpsUS_605
throughput_ratio,0.4820633,ResOpsUS_605
storage_norm,0.07577533,ResOpsUS_605
storage_deficit,0.6230607,ResOpsUS_605
inflow_norm,0.088470824,ResOpsUS_605
inflow_ma7,0.91085005,ResOpsUS_605
inflow_ma30,4.841004,ResOpsUS_605
inflow_anom7,0.1589265,ResOpsUS_605
inflow,0.23440212,ResOpsUS_609
inflow_lag1,0.5374846,ResOpsUS_609
inflow_lag2,0.12193112,ResOpsUS_609
inflow_lag3,0.1686942,ResOpsUS_609
storage_lag1,0.18867502,ResOpsUS_609
storage_lag2,0.3501261,ResOpsUS_609
doy_sin,0.1822403,ResOpsUS_609
doy_cos,0.18442203,ResOpsUS_609
storage_trend,3.165004,ResOpsUS_609
throughput_ratio,0.16172135,ResOpsUS_609
storage_norm,0.06515948,ResOpsUS_609
storage_deficit,0.20599456,ResOpsUS_609
inflow_norm,0.060352318,ResOpsUS_609
inflow_ma7,1.0146161,ResOpsUS_609
inflow_ma30,2.0023725,ResOpsUS_609
inflow_anom7,0.11071455,ResOpsUS_609
inflow,0.41906613,ResOpsUS_193
inflow_lag1,0.5716451,ResOpsUS_193
inflow_lag2,0.38143227,ResOpsUS_193
inflow_lag3,0.16970147,ResOpsUS_193
storage_lag1,0.31873757,ResOpsUS_193
storage_lag2,0.40439308,ResOpsUS_193
doy_sin,0.12581265,ResOpsUS_193
doy_cos,0.2889051,ResOpsUS_193
storage_trend,2.676127,ResOpsUS_193
throughput_ratio,0.38248843,ResOpsUS_193
storage_norm,0.059930444,ResOpsUS_193
storage_deficit,0.24664927,ResOpsUS_193
inflow_norm,0.13892345,ResOpsUS_193
inflow_ma7,2.2798932,ResOpsUS_193
inflow_ma30,0.73298895,ResOpsUS_193
inflow_anom7,0.059896287,ResOpsUS_193
inflow,0.20980978,ResOpsUS_585
inflow_lag1,0.20200269,ResOpsUS_585
inflow_lag2,0.09142151,ResOpsUS_585
inflow_lag3,0.05087699,ResOpsUS_585
storage_lag1,0.13513845,ResOpsUS_585
storage_lag2,0.23776224,ResOpsUS_585
doy_sin,0.15224555,ResOpsUS_585
doy_cos,0.27967432,ResOpsUS_585
storage_trend,2.6906755,ResOpsUS_585
throughput_ratio,0.056976587,ResOpsUS_585
storage_norm,0.024449194,ResOpsUS_585
storage_deficit,0.36786985,ResOpsUS_585
inflow_norm,0.04081663,ResOpsUS_585
inflow_ma7,0.911589,ResOpsUS_585
inflow_ma30,0.26674536,ResOpsUS_585
inflow_anom7,0.03600534,ResOpsUS_585
inflow,0.06784165,ResOpsUS_533
inflow_lag1,0.34166417,ResOpsUS_533
inflow_lag2,0.03889205,ResOpsUS_533
inflow_lag3,0.06673952,ResOpsUS_533
storage_lag1,0.056188684,ResOpsUS_533
storage_lag2,0.0973297,ResOpsUS_533
doy_sin,0.024332555,ResOpsUS_533
doy_cos,0.02015337,ResOpsUS_533
storage_trend,0.24308768,ResOpsUS_533
throughput_ratio,0.03048176,ResOpsUS_533
storage_norm,0.022936635,ResOpsUS_533
storage_deficit,0.020398388,ResOpsUS_533
inflow_norm,0.01740901,ResOpsUS_533
inflow_ma7,0.8814884,ResOpsUS_533
inflow_ma30,0.09534267,ResOpsUS_533
inflow_anom7,0.017353978,ResOpsUS_533
inflow,2.7971878,ResOpsUS_612
inflow_lag1,1.4180422,ResOpsUS_612
inflow_lag2,0.3087358,ResOpsUS_612
inflow_lag3,0.2410738,ResOpsUS_612
storage_lag1,1.6352774,ResOpsUS_612
storage_lag2,4.310075,ResOpsUS_612
doy_sin,0.58700186,ResOpsUS_612
doy_cos,0.62859607,ResOpsUS_612
storage_trend,6.9232616,ResOpsUS_612
throughput_ratio,0.99184567,ResOpsUS_612
storage_norm,0.25787425,ResOpsUS_612
storage_deficit,0.19653523,ResOpsUS_612
inflow_norm,0.36199853,ResOpsUS_612
inflow_ma7,0.58369917,ResOpsUS_612
inflow_ma30,8.259332,ResOpsUS_612
inflow_anom7,0.1587105,ResOpsUS_612
inflow,0.06177879,ResOpsUS_223
inflow_lag1,0.5237957,ResOpsUS_223
inflow_lag2,0.02155005,ResOpsUS_223
inflow_lag3,0.011559206,ResOpsUS_223
storage_lag1,0.04933611,ResOpsUS_223
storage_lag2,0.047174152,ResOpsUS_223
doy_sin,0.0783875,ResOpsUS_223
doy_cos,0.028363468,ResOpsUS_223
storage_trend,1.07132,ResOpsUS_223
throughput_ratio,0.031352527,ResOpsUS_223
storage_norm,0.014036547,ResOpsUS_223
storage_deficit,0.31209937,ResOpsUS_223
inflow_norm,0.009085884,ResOpsUS_223
inflow_ma7,0.09177842,ResOpsUS_223
inflow_ma30,0.17034882,ResOpsUS_223
inflow_anom7,0.008383757,ResOpsUS_223
inflow,0.085279785,ResOpsUS_956
inflow_lag1,0.67571616,ResOpsUS_956
inflow_lag2,0.06007892,ResOpsUS_956
inflow_lag3,0.02549921,ResOpsUS_956
storage_lag1,0.0992303,ResOpsUS_956
storage_lag2,0.28936324,ResOpsUS_956
doy_sin,0.13272382,ResOpsUS_956
doy_cos,0.34780088,ResOpsUS_956
storage_trend,1.7070488,ResOpsUS_956
throughput_ratio,0.04578119,ResOpsUS_956
storage_norm,0.02861404,ResOpsUS_956
storage_deficit,0.21619488,ResOpsUS_956
inflow_norm,0.016815705,ResOpsUS_956
inflow_ma7,0.2761452,ResOpsUS_956
inflow_ma30,0.67229134,ResOpsUS_956
inflow_anom7,0.02140685,ResOpsUS_956
inflow,1.9313198,ResOpsUS_507
inflow_lag1,2.4142194,ResOpsUS_507
inflow_lag2,0.14202102,ResOpsUS_507
inflow_lag3,0.56643575,ResOpsUS_507
storage_lag1,0.026447522,ResOpsUS_507
storage_lag2,0.016772537,ResOpsUS_507
doy_sin,0.0131359575,ResOpsUS_507
doy_cos,0.17958453,ResOpsUS_507
storage_trend,0.2506919,ResOpsUS_507
throughput_ratio,1.953181,ResOpsUS_507
storage_norm,0.002797472,ResOpsUS_507
storage_deficit,0.035133272,ResOpsUS_507
inflow_norm,0.63141185,ResOpsUS_507
inflow_ma7,0.35304236,ResOpsUS_507
inflow_ma30,0.21624343,ResOpsUS_507
inflow_anom7,0.023215119,ResOpsUS_507
inflow,0.00572713,ResOpsUS_931
inflow_lag1,0.0030053619,ResOpsUS_931
inflow_lag2,0.0031311144,ResOpsUS_931
inflow_lag3,0.0023650299,ResOpsUS_931
storage_lag1,0.023296155,ResOpsUS_931
storage_lag2,0.027174463,ResOpsUS_931
doy_sin,0.06568085,ResOpsUS_931
doy_cos,0.1280063,ResOpsUS_931
storage_trend,0.18527801,ResOpsUS_931
throughput_ratio,0.00059763656,ResOpsUS_931
storage_norm,0.019736273,ResOpsUS_931
storage_deficit,0.032911774,ResOpsUS_931
inflow_norm,4.3889166e-05,ResOpsUS_931
inflow_ma7,0.021852503,ResOpsUS_931
inflow_ma30,0.02614886,ResOpsUS_931
inflow_anom7,0.0029583545,ResOpsUS_931
inflow,5.156594,ResOpsUS_210
inflow_lag1,4.9808245,ResOpsUS_210
inflow_lag2,0.7947582,ResOpsUS_210
inflow_lag3,0.34341875,ResOpsUS_210
storage_lag1,1.5464703,ResOpsUS_210
storage_lag2,2.3377197,ResOpsUS_210
doy_sin,3.7117367,ResOpsUS_210
doy_cos,5.6809263,ResOpsUS_210
storage_trend,4.2635574,ResOpsUS_210
throughput_ratio,1.2815484,ResOpsUS_210
storage_norm,0.61156106,ResOpsUS_210
storage_deficit,5.315072,ResOpsUS_210
inflow_norm,0.64715165,ResOpsUS_210
inflow_ma7,21.87693,ResOpsUS_210
inflow_ma30,7.9210196,ResOpsUS_210
inflow_anom7,0.25143203,ResOpsUS_210
inflow,21.611423,ResOpsUS_168
inflow_lag1,9.484746,ResOpsUS_168
inflow_lag2,3.0948193,ResOpsUS_168
inflow_lag3,0.5861947,ResOpsUS_168
storage_lag1,6.1030645,ResOpsUS_168
storage_lag2,1.17027,ResOpsUS_168
doy_sin,1.3973109,ResOpsUS_168
doy_cos,0.50330573,ResOpsUS_168
storage_trend,2.252781,ResOpsUS_168
throughput_ratio,3.8799677,ResOpsUS_168
storage_norm,6.1429744,ResOpsUS_168
storage_deficit,1.1033343,ResOpsUS_168
inflow_norm,5.9768686,ResOpsUS_168
inflow_ma7,3.066629,ResOpsUS_168
inflow_ma30,1.2833526,ResOpsUS_168
inflow_anom7,0.5613842,ResOpsUS_168
inflow,0.24885578,ResOpsUS_185
inflow_lag1,1.8653268,ResOpsUS_185
inflow_lag2,0.40780807,ResOpsUS_185
inflow_lag3,0.13454723,ResOpsUS_185
storage_lag1,1.2942309,ResOpsUS_185
storage_lag2,1.1607571,ResOpsUS_185
doy_sin,0.51735276,ResOpsUS_185
doy_cos,3.8195944,ResOpsUS_185
storage_trend,2.998513,ResOpsUS_185
throughput_ratio,0.11512167,ResOpsUS_185
storage_norm,0.46196318,ResOpsUS_185
storage_deficit,0.12713231,ResOpsUS_185
inflow_norm,0.03682534,ResOpsUS_185
inflow_ma7,0.8576178,ResOpsUS_185
inflow_ma30,4.217404,ResOpsUS_185
inflow_anom7,0.037701793,ResOpsUS_185
inflow,0.578346,ResOpsUS_437
inflow_lag1,0.8516175,ResOpsUS_437
inflow_lag2,0.05296087,ResOpsUS_437
inflow_lag3,0.0687072,ResOpsUS_437
storage_lag1,0.14506905,ResOpsUS_437
storage_lag2,0.11295267,ResOpsUS_437
doy_sin,0.13018857,ResOpsUS_437
doy_cos,0.21308602,ResOpsUS_437
storage_trend,1.7394733,ResOpsUS_437
throughput_ratio,0.06396163,ResOpsUS_437
storage_norm,0.06590331,ResOpsUS_437
storage_deficit,0.11903472,ResOpsUS_437
inflow_norm,0.2352845,ResOpsUS_437
inflow_ma7,0.38342407,ResOpsUS_437
inflow_ma30,0.30354875,ResOpsUS_437
inflow_anom7,0.042611405,ResOpsUS_437
inflow,0.09500366,ResOpsUS_173
inflow_lag1,0.35059744,ResOpsUS_173
inflow_lag2,0.04911169,ResOpsUS_173
inflow_lag3,0.046296395,ResOpsUS_173
storage_lag1,0.38619584,ResOpsUS_173
storage_lag2,0.41976067,ResOpsUS_173
doy_sin,0.16349031,ResOpsUS_173
doy_cos,0.44448984,ResOpsUS_173
storage_trend,3.0537586,ResOpsUS_173
throughput_ratio,0.034356833,ResOpsUS_173
storage_norm,0.09435561,ResOpsUS_173
storage_deficit,0.19211127,ResOpsUS_173
inflow_norm,0.013715782,ResOpsUS_173
inflow_ma7,0.12504815,ResOpsUS_173
inflow_ma30,0.108737364,ResOpsUS_173
inflow_anom7,0.024057083,ResOpsUS_173
inflow,0.631926,ResOpsUS_214
inflow_lag1,2.7097058,ResOpsUS_214
inflow_lag2,0.6561983,ResOpsUS_214
inflow_lag3,0.5334783,ResOpsUS_214
storage_lag1,4.1973047,ResOpsUS_214
storage_lag2,9.429002,ResOpsUS_214
